district,info,latitude,longitude,count,update_date,update_year,update_month,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude,address
관악구,DE027 2-3S 미성동 598-183,37.4772,126.9234,1,1,2022.0,12.0,,서울,관악구,124,6,,,서울 관악구 신림동 산 124-6
관악구,DE028 1-3R 미성동 1712,37.473,126.9143,1,1,2022.0,12.0,,서울,관악구,114,13,,,서울 관악구 신림동 산 114-13
관악구,DE028 2-3S 미성동 1712,37.4731,126.9143,1,1,2022.0,12.0,,서울,관악구,1712,1,,,서울 관악구 신림동 1712-1
관악구,DE028 3-3S 미성동 1712,37.473,126.9142,1,1,2022.0,12.0,,서울,관악구,114,13,,,서울 관악구 신림동 산 114-13
관악구,DE029 1-5R 난곡동 706-34,37.4725,126.9187,1,1,2022.0,12.0,,서울,관악구,706,34,,,서울 관악구 신림동 706-34
관악구,DE029 2-5S 난곡동 706-34,37.4725,126.9188,1,1,2022.0,12.0,,서울,관악구,706,23,,,서울 관악구 신림동 706-23
관악구,DE029 3-5S 난곡동 706-34,37.4726,126.9187,1,1,2022.0,12.0,,서울,관악구,706,23,,,서울 관악구 신림동 706-23
관악구,DE030 1-4R 난곡동 661-49,37.4661,126.9204,1,1,2022.0,12.0,,서울,관악구,661,48,,,서울 관악구 신림동 661-48
관악구,DE029 4-5S 난곡동 706-34,37.4726,126.9188,1,1,2022.0,12.0,,서울,관악구,706,23,,,서울 관악구 신림동 706-23
관악구,DE029 5-5S 난곡동 706-34,37.4725,126.9187,1,1,2022.0,12.0,,서울,관악구,706,34,,,서울 관악구 신림동 706-34
관악구,DE030 2-4S 난곡동 661-49,37.4661,126.9203,1,1,2022.0,12.0,,서울,관악구,661,48,,,서울 관악구 신림동 661-48
관악구,DE030 3-4S 난곡동 661-49,37.4661,126.9204,1,1,2022.0,12.0,,서울,관악구,661,48,,,서울 관악구 신림동 661-48
관악구,DE030 4-4S 난곡동 661-49,37.4661,126.9204,1,1,2022.0,12.0,,서울,관악구,661,48,,,서울 관악구 신림동 661-48
관악구,DE031 1-4R 난향동 681-2,37.4646,126.919,1,1,2022.0,12.0,,서울,관악구,808,578,,,서울 관악구 신림동 808-578
관악구,DE031 2-4S 난향동 681-2,37.4645,126.919,1,1,2022.0,12.0,,서울,관악구,808,285,,,서울 관악구 신림동 808-285
관악구,DE031 4-4S 난향동 681-2,37.4646,126.919,1,1,2022.0,12.0,,서울,관악구,808,578,,,서울 관악구 신림동 808-578
관악구,DE031 3-4S 난향동 681-2,37.4647,126.9191,1,1,2022.0,12.0,,서울,관악구,808,162,,,서울 관악구 신림동 808-162
관악구,DE032 1-3R 난곡동 666-14,37.4651,126.9197,1,1,2022.0,12.0,,서울,관악구,666,14,,,서울 관악구 신림동 666-14
관악구,DE032 2-3S 난곡동 666-14,37.4651,126.9196,1,1,2022.0,12.0,,서울,관악구,666,23,,,서울 관악구 신림동 666-23
관악구,DE032 3-3S 난곡동 666-14,37.4652,126.9198,1,1,2022.0,12.0,,서울,관악구,666,5,,,서울 관악구 신림동 666-5
관악구,DE033 1-4R 서원동 409-393,37.4762,126.9314,1,1,2022.0,12.0,,서울,관악구,409,315,,,서울 관악구 신림동 409-315
관악구,DE033 2-4S 서원동 409-393,37.4762,126.9314,1,1,2022.0,12.0,,서울,관악구,409,315,,,서울 관악구 신림동 409-315
관악구,DE033 3-4S 서원동 409-393,37.4763,126.9314,1,1,2022.0,12.0,,서울,관악구,409,2,,,서울 관악구 신림동 409-2
관악구,DE034 1-3R 서원동 409-137,37.4761,126.9335,1,1,2022.0,12.0,,서울,관악구,409,203,,,서울 관악구 신림동 409-203
관악구,DE034 2-3S 서원동 409-137,37.4761,126.9334,1,1,2022.0,12.0,,서울,관악구,409,203,,,서울 관악구 신림동 409-203
관악구,DE034 3-3S 서원동 409-137,37.4761,126.9336,1,1,2022.0,12.0,,서울,관악구,409,143,,,서울 관악구 신림동 409-143
관악구,DE033 4-4S 서원동 409-393,37.4762,126.9315,1,1,2022.0,12.0,,서울,관악구,409,2,,,서울 관악구 신림동 409-2
관악구,DE035 1-4R 서원동 75-43,37.4842,126.9306,1,1,2022.0,12.0,,서울,관악구,1467,5,,,서울 관악구 신림동 1467-5
관악구,DE035 2-4S 서원동 75-43,37.4842,126.9306,1,1,2022.0,12.0,,서울,관악구,1467,5,,,서울 관악구 신림동 1467-5
관악구,DE035 3-4S 서원동 75-43,37.4842,126.9305,1,1,2022.0,12.0,,서울,관악구,1467,5,,,서울 관악구 신림동 1467-5
관악구,DE035 4-4S 서원동 75-43,37.4841,126.9306,1,1,2022.0,12.0,,서울,관악구,75,44,,,서울 관악구 신림동 75-44
관악구,DE036 2-3S 서원동 1639-52,37.4834,126.9273,1,1,2022.0,12.0,,서울,관악구,1639,5,,,서울 관악구 신림동 1639-5
관악구,DE036 1-3R 서원동 1639-52,37.4834,126.9273,1,1,2022.0,12.0,,서울,관악구,1639,5,,,서울 관악구 신림동 1639-5
관악구,DE037 1-3RZ 서원동 1639-63,37.4831,126.9282,1,1,2022.0,12.0,,서울,관악구,1639,66,,,서울 관악구 신림동 1639-66
관악구,DE037 2-3S 서원동 1639-63,37.4831,126.9283,1,1,2022.0,12.0,,서울,관악구,1639,34,,,서울 관악구 신림동 1639-34
관악구,DE037 3-3S 서원동 1639-63,37.4831,126.9282,1,1,2022.0,12.0,,서울,관악구,1639,66,,,서울 관악구 신림동 1639-66
관악구,DE038 1-5R 신원동 412-106,37.4761,126.9293,1,1,2022.0,12.0,,서울,관악구,412,138,,,서울 관악구 신림동 412-138
관악구,DE038 2-5S 신원동 412-106,37.4761,126.9294,1,1,2022.0,12.0,,서울,관악구,412,138,,,서울 관악구 신림동 412-138
관악구,DE038 3-5S 신원동 412-106,37.4761,126.9293,1,1,2022.0,12.0,,서울,관악구,412,138,,,서울 관악구 신림동 412-138
관악구,DE039 1-3R 신원동 1633-30,37.4779,126.9295,1,1,2022.0,12.0,,서울,관악구,1632,39,,,서울 관악구 신림동 1632-39
관악구,DE038 4-5S 신원동 412-106,37.4761,126.9293,1,1,2022.0,12.0,,서울,관악구,412,138,,,서울 관악구 신림동 412-138
관악구,DE038 5-5S 신원동 412-106,37.4761,126.9293,1,1,2022.0,12.0,,서울,관악구,412,138,,,서울 관악구 신림동 412-138
관악구,DE039 2-3S 신원동 1633-30,37.4779,126.9296,1,1,2022.0,12.0,,서울,관악구,1632,39,,,서울 관악구 신림동 1632-39
관악구,DE039 3-3S 신원동 1633-30,37.4779,126.9295,1,1,2022.0,12.0,,서울,관악구,1632,39,,,서울 관악구 신림동 1632-39
관악구,DE040 1-5R 서림동 110-29,37.473,126.9341,1,1,2022.0,12.0,,서울,관악구,112,32,,,서울 관악구 신림동 112-32
관악구,DE040 2-5S 서림동 110-29,37.4729,126.9341,1,1,2022.0,12.0,,서울,관악구,838,2,,,서울 관악구 신림동 838-2
관악구,DE040 3-5S 서림동 110-29,37.473,126.934,1,1,2022.0,12.0,,서울,관악구,112,32,,,서울 관악구 신림동 112-32
관악구,DE040 5-5S 서림동 110-29,37.4731,126.9342,1,1,2022.0,12.0,,서울,관악구,110,93,,,서울 관악구 신림동 110-93
관악구,DE040 4-5S 서림동 110-29,37.473,126.9342,1,1,2022.0,12.0,,서울,관악구,110,5,,,서울 관악구 신림동 110-5
관악구,DE041 1-3RZ 서림동 127-109,37.4728,126.9377,1,1,2022.0,12.0,,서울,관악구,127,115,,,서울 관악구 신림동 127-115
관악구,DE041 2-3SZ 서림동 127-109,37.4729,126.9377,1,1,2022.0,12.0,,서울,관악구,127,110,,,서울 관악구 신림동 127-110
관악구,DE041 3-3SZ 서림동 127-109,37.4728,126.9378,1,1,2022.0,12.0,,서울,관악구,127,115,,,서울 관악구 신림동 127-115
관악구,DE042 1-5S 삼성동 391-9,37.4702,126.9322,1,1,2022.0,12.0,,서울,관악구,808,495,,,서울 관악구 신림동 808-495
관악구,DE042 2-5S 삼성동 391-9,37.4703,126.9322,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE042 3-5S 삼성동 391-9,37.4704,126.9323,1,1,2022.0,12.0,,서울,관악구,808,495,,,서울 관악구 신림동 808-495
관악구,DE042 4-5S 삼성동 391-9,37.4705,126.9323,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE043 2-5S 삼성동 808-117,37.4707,126.9324,1,1,2022.0,12.0,,서울,관악구,808,496,,,서울 관악구 신림동 808-496
관악구,DE042 5-5S 삼성동 391-9,37.4706,126.9324,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE043 1-5S 삼성동 808-117,37.4706,126.9324,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE043 3-5S 삼성동 808-117,37.4707,126.9325,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE043 4-5S 삼성동 808-117,37.4708,126.9325,1,1,2022.0,12.0,,서울,관악구,808,117,,,서울 관악구 신림동 808-117
관악구,DE043 5-5S 삼성동 808-117,37.4709,126.9325,1,1,2022.0,12.0,,서울,관악구,390,1,,,서울 관악구 신림동 390-1
관악구,DE044 1-3R 대학동 1552-19,37.4671,126.9369,1,1,2022.0,12.0,,서울,관악구,1552,11,,,서울 관악구 신림동 1552-11
관악구,DE044 3-3S 대학동 1552-19,37.467,126.937,1,1,2022.0,12.0,,서울,관악구,1552,19,,,서울 관악구 신림동 1552-19
관악구,DE044 2-3S 대학동 1552-19,37.4671,126.9369,1,1,2022.0,12.0,,서울,관악구,1552,11,,,서울 관악구 신림동 1552-11
관악구,DE045 1-5RZ 대학동 1516-9,37.4703,126.9367,1,1,2022.0,12.0,,서울,관악구,1521,,,,서울 관악구 신림동 1521
관악구,DE045 2-5SZ 대학동 1516-9,37.4703,126.9366,1,1,2022.0,12.0,,서울,관악구,1521,,,,서울 관악구 신림동 1521
관악구,DE045 3-5SZ 대학동 1516-9,37.4703,126.9368,1,1,2022.0,12.0,,서울,관악구,1521,,,,서울 관악구 신림동 1521
관악구,DE045 4-5SZ 대학동 1516-9,37.4702,126.9367,1,1,2022.0,12.0,,서울,관악구,1521,,,,서울 관악구 신림동 1521
관악구,DE045 5-5SZ 대학동 1516-9,37.4704,126.9367,1,1,2022.0,12.0,,서울,관악구,1515,3,,,서울 관악구 신림동 1515-3
관악구,DE046 1-4R 대학동 255-95,37.4661,126.9354,1,1,2022.0,12.0,,서울,관악구,254,2,,,서울 관악구 신림동 254-2
관악구,DE046 4-4S 대학동 255-95,37.4661,126.9354,1,1,2022.0,12.0,,서울,관악구,254,2,,,서울 관악구 신림동 254-2
관악구,DE046 2-4S 대학동 255-95,37.4662,126.9354,1,1,2022.0,12.0,,서울,관악구,255,99,,,서울 관악구 신림동 255-99
관악구,DE046 3-4S 대학동 255-95,37.4661,126.9355,1,1,2022.0,12.0,,서울,관악구,255,95,,,서울 관악구 신림동 255-95
관악구,DE047 1-1R 중앙동 1517-4,37.484,126.9509,1,1,2022.0,12.0,,서울,관악구,1519,4,,,서울 관악구 봉천동 1519-4
관악구,DE049 1-1RXXC 보라매동 698-1,37.49,126.9291,1,1,2022.0,12.0,,서울,관악구,698,4,,,서울 관악구 봉천동 698-4
관악구,DE050 1-1RXXC 미성동 산 199-1,37.4782,126.919,1,1,2022.0,12.0,,서울,관악구,199,1,,,서울 관악구 신림동 산 199-1
관악구,DE051 1-1RXXC 보라매동 728-9,37.4922,126.9268,1,1,2022.0,12.0,,서울,관악구,730,2,,,서울 관악구 봉천동 730-2
관악구,DE052 1-1RXXC 서원동 1637-10,37.4813,126.93,1,1,2022.0,12.0,,서울,관악구,1642,9,,,서울 관악구 신림동 1642-9
관악구,DE054 1-1RXXC 은천동 1718,37.487,126.9453,1,1,2022.0,12.0,,서울,관악구,982,1,,,서울 관악구 봉천동 982-1
관악구,DE053 1-1RXXC 서원동 92-359,37.4789,126.932,1,1,2022.0,12.0,,서울,관악구,1642,9,,,서울 관악구 신림동 1642-9
관악구,DE055 1-1RXXC 조원동 530-28,37.4829,126.9143,1,1,2022.0,12.0,,서울,관악구,527,,,,서울 관악구 신림동 527
관악구,DE056 1-1RXXC 미성동 1475-5,37.4808,126.9147,1,1,2022.0,12.0,,서울,관악구,1492,1,,,서울 관악구 신림동 1492-1
관악구,DE057 1-1RXXC 미성동 1477-1,37.4782,126.9152,1,1,2022.0,12.0,,서울,관악구,1492,4,,,서울 관악구 신림동 1492-4
관악구,DE058 1-1RXXC 미성동 597-143,37.4761,126.916,1,1,2022.0,12.0,,서울,관악구,808,169,,,서울 관악구 신림동 808-169
관악구,DE059 1-1RXXC 미성동 725-62,37.4739,126.9177,1,1,2022.0,12.0,,서울,관악구,808,169,,,서울 관악구 신림동 808-169
관악구,DE060 1-1RXXC 난곡동 703-3,37.4699,126.92,1,1,2022.0,12.0,,서울,관악구,703,11,,,서울 관악구 신림동 703-11
관악구,DF001 3-4S 낙성대동 1595-14,37.4752,126.9535,1,1,2022.0,12.0,,서울,관악구,1595,14,,,서울 관악구 봉천동 1595-14
관악구,DF001 4-4S 낙성대동 1595-14,37.4752,126.9537,1,1,2022.0,12.0,,서울,관악구,1607,7,,,서울 관악구 봉천동 1607-7
관악구,DF002 1-4R 대학동 1561-9,37.4671,126.9348,1,1,2022.0,12.0,,서울,관악구,1558,,,,서울 관악구 신림동 1558
관악구,DF001 2-4S 낙성대동 1595-14,37.4754,126.9536,1,1,2022.0,12.0,,서울,관악구,1693,41,,,서울 관악구 봉천동 1693-41
관악구,DF001 1-4R 낙성대동 1595-14,37.4753,126.9536,1,1,2022.0,12.0,,서울,관악구,1693,41,,,서울 관악구 봉천동 1693-41
관악구,DF002 2-4S 대학동 1561-9,37.4671,126.9347,1,1,2022.0,12.0,,서울,관악구,1561,6,,,서울 관악구 신림동 1561-6
관악구,DF002 3-4S 대학동 1561-9,37.467,126.9348,1,1,2022.0,12.0,,서울,관악구,1558,,,,서울 관악구 신림동 1558
관악구,DF002 4-4S 대학동 1561-9,37.4671,126.9348,1,1,2022.0,12.0,,서울,관악구,1558,,,,서울 관악구 신림동 1558
관악구,DF003 2-5S 중앙동 885-21,37.4828,126.9493,1,1,2022.0,12.0,,서울,관악구,975,6,,,서울 관악구 봉천동 975-6
관악구,DF003 1-5R 중앙동 885-21,37.4829,126.9493,1,1,2022.0,12.0,,서울,관악구,885,33,,,서울 관악구 봉천동 885-33
관악구,DF003 3-5S 중앙동 885-21,37.4829,126.9492,1,1,2022.0,12.0,,서울,관악구,885,33,,,서울 관악구 봉천동 885-33
관악구,DF003 4-5S 중앙동 885-21,37.483,126.9493,1,1,2022.0,12.0,,서울,관악구,885,21,,,서울 관악구 봉천동 885-21
관악구,DF003 5-5S 중앙동 885-21,37.4829,126.9494,1,1,2022.0,12.0,,서울,관악구,873,14,,,서울 관악구 봉천동 873-14
관악구,DF004 1-5R 청림동 9-19,37.4892,126.9582,1,1,2022.0,12.0,,서울,관악구,9,20,,,서울 관악구 봉천동 9-20
관악구,DF004 2-5S 청림동 9-19,37.4892,126.9582,1,1,2022.0,12.0,,서울,관악구,9,20,,,서울 관악구 봉천동 9-20
관악구,DF004 3-5S 청림동 9-19,37.4892,126.9582,1,1,2022.0,12.0,,서울,관악구,9,20,,,서울 관악구 봉천동 9-20
관악구,DF005 1-4RZ 행운동 1690-72,37.4782,126.9653,1,1,2022.0,12.0,,서울,관악구,1693,57,,,서울 관악구 봉천동 1693-57
관악구,DF004 4-5S 청림동 9-19,37.4893,126.9581,1,1,2022.0,12.0,,서울,관악구,9,29,,,서울 관악구 봉천동 9-29
관악구,DF004 5-5S 청림동 9-19,37.4892,126.9581,1,1,2022.0,12.0,,서울,관악구,9,2,,,서울 관악구 봉천동 9-2
관악구,DF005 2-4SZ 행운동 1690-72,37.4782,126.9654,1,1,2022.0,12.0,,서울,관악구,1693,57,,,서울 관악구 봉천동 1693-57
관악구,DF005 3-4SZ 행운동 1690-72,37.4783,126.9653,1,1,2022.0,12.0,,서울,관악구,1690,71,,,서울 관악구 봉천동 1690-71
관악구,DF005 4-4SZ 행운동 1690-72,37.4782,126.9652,1,1,2022.0,12.0,,서울,관악구,1688,25,,,서울 관악구 봉천동 1688-25
관악구,DF006 1-3R 남현동 1082-21,37.474,126.9759,1,1,2022.0,12.0,,서울,관악구,1082,26,,,서울 관악구 남현동 1082-26
관악구,DF006 2-3S 남현동 1082-21,37.474,126.9758,1,1,2022.0,12.0,,서울,관악구,1082,40,,,서울 관악구 남현동 1082-40
관악구,DF007 1-4R 보라매동 649-22,37.4893,126.9365,1,1,2022.0,12.0,,서울,관악구,649,82,,,서울 관악구 봉천동 649-82
관악구,DF006 3-3S 남현동 1082-21,37.474,126.9759,1,1,2022.0,12.0,,서울,관악구,1082,26,,,서울 관악구 남현동 1082-26
관악구,DF007 2-4S 보라매동 649-22,37.4893,126.9366,1,1,2022.0,12.0,,서울,관악구,649,22,,,서울 관악구 봉천동 649-22
관악구,DF007 3-4S 보라매동 649-22,37.4893,126.9365,1,1,2022.0,12.0,,서울,관악구,649,82,,,서울 관악구 봉천동 649-82
관악구,DF007 4-4S 보라매동 649-22,37.4894,126.9365,1,1,2022.0,12.0,,서울,관악구,649,108,,,서울 관악구 봉천동 649-108
관악구,DF008 1-4R 보라매동 662-112,37.4883,126.9337,1,1,2022.0,12.0,,서울,관악구,662,128,,,서울 관악구 봉천동 662-128
관악구,DF008 2-4S 보라매동 662-112,37.4883,126.9336,1,1,2022.0,12.0,,서울,관악구,661,122,,,서울 관악구 봉천동 661-122
관악구,DF008 3-4S 보라매동 662-112,37.4883,126.9338,1,1,2022.0,12.0,,서울,관악구,662,112,,,서울 관악구 봉천동 662-112
관악구,DF008 4-4S 보라매동 662-112,37.4882,126.9337,1,1,2022.0,12.0,,서울,관악구,661,115,,,서울 관악구 봉천동 661-115
관악구,DF009 3-4SZ 조원동 563-32,37.4823,126.908,1,1,2022.0,12.0,,서울,관악구,568,3,,,서울 관악구 신림동 568-3
관악구,DF009 1-4RZ 조원동 563-32,37.4823,126.9081,1,1,2022.0,12.0,,서울,관악구,562,,,,서울 관악구 신림동 562
관악구,DF009 2-4SZ 조원동 563-32,37.4824,126.9081,1,1,2022.0,12.0,,서울,관악구,568,36,,,서울 관악구 신림동 568-36
관악구,DF009 4-4SZ 조원동 563-32,37.4823,126.9082,1,1,2022.0,12.0,,서울,관악구,562,,,,서울 관악구 신림동 562
관악구,DF010 1-4RZ 조원동 563-53,37.4824,126.9088,1,1,2022.0,12.0,,서울,관악구,562,,,,서울 관악구 신림동 562
관악구,DF010 2-4SZ 조원동 563-53,37.4824,126.9087,1,1,2022.0,12.0,,서울,관악구,562,,,,서울 관악구 신림동 562
관악구,DF010 3-4SZ 조원동 563-53,37.4823,126.9089,1,1,2022.0,12.0,,서울,관악구,563,52,,,서울 관악구 신림동 563-52
관악구,DF011 1-5R 은천동 924-1,37.4837,126.9437,1,1,2022.0,12.0,,서울,관악구,975,18,,,서울 관악구 봉천동 975-18
관악구,DF010 4-4SZ 조원동 563-53,37.4824,126.909,1,1,2022.0,12.0,,서울,관악구,563,53,,,서울 관악구 신림동 563-53
관악구,DF011 2-5S 은천동 924-1,37.4837,126.9438,1,1,2022.0,12.0,,서울,관악구,975,18,,,서울 관악구 봉천동 975-18
관악구,DF011 3-5S 은천동 924-1,37.4838,126.9437,1,1,2022.0,12.0,,서울,관악구,1708,,,,서울 관악구 봉천동 1708
관악구,DF011 4-5S 은천동 924-1,37.4837,126.9436,1,1,2022.0,12.0,,서울,관악구,975,18,,,서울 관악구 봉천동 975-18
관악구,DF011 5-5S 은천동 924-1,37.4836,126.9437,1,1,2022.0,12.0,,서울,관악구,975,18,,,서울 관악구 봉천동 975-18
관악구,DF012 1-4R 은천동 635-117,37.4894,126.944,1,1,2022.0,12.0,,서울,관악구,1718,13,,,서울 관악구 봉천동 1718-13
관악구,DF012 2-4S 은천동 635-117,37.4894,126.9439,1,1,2022.0,12.0,,서울,관악구,635,383,,,서울 관악구 봉천동 635-383
관악구,DF013 1-4R 신림동 300,37.4813,126.9302,1,1,2022.0,12.0,,서울,관악구,1641,39,,,서울 관악구 신림동 1641-39
관악구,DF012 3-4S 은천동 635-117,37.4893,126.944,1,1,2022.0,12.0,,서울,관악구,103,55,,,서울 관악구 봉천동 산 103-55
관악구,DF012 4-4S 은천동 635-117,37.4895,126.944,1,1,2022.0,12.0,,서울,관악구,1718,13,,,서울 관악구 봉천동 1718-13
관악구,DF013 2-4S 신림동1641-40,37.4813,126.9302,1,1,2022.0,12.0,,서울,관악구,1641,39,,,서울 관악구 신림동 1641-39
관악구,DF013 3-4S 신림동1641-40,37.4813,126.9303,1,1,2022.0,12.0,,서울,관악구,1641,39,,,서울 관악구 신림동 1641-39
관악구,DF013 4-4S 신림동1641-40,37.4812,126.9302,1,1,2022.0,12.0,,서울,관악구,1641,40,,,서울 관악구 신림동 1641-40
관악구,DF014 1-5RZ 청룡동 1525-1,37.4818,126.9399,1,1,2022.0,12.0,,서울,관악구,1693,2,,,서울 관악구 봉천동 1693-2
관악구,DF014 2-5SZ 청룡동 1525-1,37.4818,126.9399,1,1,2022.0,12.0,,서울,관악구,1693,2,,,서울 관악구 봉천동 1693-2
관악구,DF014 4-5SZ 청룡동 1525-1,37.4817,126.9398,1,1,2022.0,12.0,,서울,관악구,1693,2,,,서울 관악구 봉천동 1693-2
관악구,DF014 3-5SZ 청룡동 1525-1,37.4817,126.9399,1,1,2022.0,12.0,,서울,관악구,1525,1,,,서울 관악구 봉천동 1525-1
관악구,DF014 5-5SZ 청룡동 1525-1,37.4818,126.9398,1,1,2022.0,12.0,,서울,관악구,1693,2,,,서울 관악구 봉천동 1693-2
관악구,DF015 1-3R 신사동 474-8,37.4887,126.9191,1,1,2022.0,12.0,,서울,관악구,474,8,,,서울 관악구 신림동 474-8
관악구,DF015 2-3S 신사동 474-8,37.4888,126.9191,1,1,2022.0,12.0,,서울,관악구,1715,,,,서울 관악구 신림동 1715
관악구,DF015 3-3S 신사동 474-8,37.4886,126.919,1,1,2022.0,12.0,,서울,관악구,458,,,,서울 관악구 신림동 458
관악구,DF016 1-4R 난향동 675-74,37.4639,126.9165,1,1,2022.0,12.0,,서울,관악구,675,1,,,서울 관악구 신림동 675-1
관악구,DF016 2-4S 난향동 675-74,37.4638,126.9166,1,1,2022.0,12.0,,서울,관악구,675,1,,,서울 관악구 신림동 675-1
관악구,DF016 4-4S 난향동 675-74,37.4638,126.9164,1,1,2022.0,12.0,,서울,관악구,675,1,,,서울 관악구 신림동 675-1
관악구,DF017 1-5R 미성동 598-89,37.4771,126.9213,1,1,2022.0,12.0,,서울,관악구,598,8,,,서울 관악구 신림동 598-8
관악구,DF017 2-5S 미성동 598-89,37.477,126.9212,1,1,2022.0,12.0,,서울,관악구,598,89,,,서울 관악구 신림동 598-89
관악구,DF016 3-4S 난향동 675-74,37.4639,126.9164,1,1,2022.0,12.0,,서울,관악구,675,73,,,서울 관악구 신림동 675-73
관악구,DF017 3-5S 미성동 598-89,37.4771,126.9213,1,1,2022.0,12.0,,서울,관악구,598,8,,,서울 관악구 신림동 598-8
관악구,DF017 4-5S 미성동 598-89,37.4771,126.9212,1,1,2022.0,12.0,,서울,관악구,598,259,,,서울 관악구 신림동 598-259
관악구,DF017 5-5S 미성동 598-89,37.477,126.9213,1,1,2022.0,12.0,,서울,관악구,598,8,,,서울 관악구 신림동 598-8
관악구,DF017 6-6S 미성동 598-89,37.4774,126.921,1,1,2022.0,12.0,,서울,관악구,598,8,,,서울 관악구 신림동 598-8
관악구,DF018 2-4S 난곡동 610-136,37.4756,126.9228,1,1,2022.0,12.0,,서울,관악구,610,136,,,서울 관악구 신림동 610-136
관악구,DF018 1-4R 난곡동 610-136,37.4756,126.9227,1,1,2022.0,12.0,,서울,관악구,598,8,,,서울 관악구 신림동 598-8
관악구,DF018 3-4S 난곡동 610-136,37.4756,126.9226,1,1,2022.0,12.0,,서울,관악구,610,44,,,서울 관악구 신림동 610-44
관악구,DF018 4-4S 난곡동 610-136,37.4756,126.9228,1,1,2022.0,12.0,,서울,관악구,610,136,,,서울 관악구 신림동 610-136
관악구,DF019 1-3R 서원동 92-208,37.4784,126.9365,1,1,2022.0,12.0,,서울,관악구,92,403,,,서울 관악구 신림동 92-403
관악구,DF019 2-3S 서원동 92-208,37.4783,126.9366,1,1,2022.0,12.0,,서울,관악구,92,211,,,서울 관악구 신림동 92-211
관악구,DF019 3-3S 서원동 92-208,37.4784,126.9364,1,1,2022.0,12.0,,서울,관악구,92,402,,,서울 관악구 신림동 92-402
관악구,DF020 1-5RZ 서림동 406-7,37.4745,126.9352,1,1,2022.0,12.0,,서울,관악구,406,86,,,서울 관악구 신림동 406-86
관악구,DF020 4-5SZ 서림동 406-7,37.4746,126.9351,1,1,2022.0,12.0,,서울,관악구,1694,,,,서울 관악구 신림동 1694
관악구,DF020 2-5SZ 서림동 406-7,37.4744,126.9352,1,1,2022.0,12.0,,서울,관악구,406,73,,,서울 관악구 신림동 406-73
관악구,DF020 3-5SZ 서림동 406-7,37.4746,126.9353,1,1,2022.0,12.0,,서울,관악구,1694,,,,서울 관악구 신림동 1694
관악구,DF020 5-5SZ 서림동 406-7,37.4745,126.935,1,1,2022.0,12.0,,서울,관악구,406,7,,,서울 관악구 신림동 406-7
관악구,DF021 1-4RZ 삼성동 808-632,37.4646,126.9301,1,1,2022.0,12.0,,서울,관악구,1704,14,,,서울 관악구 신림동 1704-14
관악구,DF021 2-4SZ 삼성동 808-632,37.4646,126.9303,1,1,2022.0,12.0,,서울,관악구,1704,15,,,서울 관악구 신림동 1704-15
관악구,DF021 3-4SZ 삼성동 808-632,37.4647,126.9301,1,1,2022.0,12.0,,서울,관악구,1704,13,,,서울 관악구 신림동 1704-13
관악구,DF021 4-4SZ 삼성동 808-632,37.4644,126.9302,1,1,2022.0,12.0,,서울,관악구,808,632,,,서울 관악구 신림동 808-632
관악구,DF022 2-5SZ 청룡동 876-19,37.481,126.9492,1,1,2022.0,12.0,,서울,관악구,981,3,,,서울 관악구 봉천동 981-3
관악구,DF022 1-5RZ 청룡동 876-19,37.481,126.949,1,1,2022.0,12.0,,서울,관악구,981,3,,,서울 관악구 봉천동 981-3
관악구,DF022 3-5SZ 청룡동 876-19,37.4809,126.949,1,1,2022.0,12.0,,서울,관악구,981,3,,,서울 관악구 봉천동 981-3
관악구,DF022 4-5SZ 청룡동 876-19,37.481,126.9489,1,1,2022.0,12.0,,서울,관악구,981,3,,,서울 관악구 봉천동 981-3
관악구,DF022 5-5SZ 청룡동 876-19,37.4811,126.9491,1,1,2022.0,12.0,,서울,관악구,875,6,,,서울 관악구 봉천동 875-6
관악구,DF023 1-5RZ 신사동 498-24,37.4876,126.9161,1,1,2022.0,12.0,,서울,관악구,499,9,,,서울 관악구 신림동 499-9
관악구,DF023 2-5SZ 신사동 498-24,37.4877,126.916,1,1,2022.0,12.0,,서울,관악구,498,59,,,서울 관악구 신림동 498-59
관악구,DF023 3-5SZ 신사동 498-24,37.4876,126.916,1,1,2022.0,12.0,,서울,관악구,495,,,,서울 관악구 신림동 495
관악구,DF023 4-5SZ 신사동 498-24,37.4876,126.9161,1,1,2022.0,12.0,,서울,관악구,499,9,,,서울 관악구 신림동 499-9
관악구,DF024 2-4S 난곡동 654-3,37.4674,126.9216,1,1,2022.0,12.0,,서울,관악구,655,121,,,서울 관악구 신림동 655-121
관악구,DF023 5-5SZ 신사동 498-24,37.4876,126.9161,1,1,2022.0,12.0,,서울,관악구,499,9,,,서울 관악구 신림동 499-9
