,count,addr,dist,long,lat,type
698,467,서울 관악구 봉천동 63-103,0.85,126.9547,37.4823,cctv
699,468,서울 관악구 봉천동 1693-53,0.86,126.9548,37.4822,cctv
700,469,서울 관악구 봉천동 1693-53,0.84,126.9546,37.4823,cctv
701,470,서울 관악구 봉천동 1693-15,0.6,126.9399,37.4777,cctv
702,471,서울 관악구 봉천동 1732-6,0.59,126.94,37.4777,cctv
703,472,서울 관악구 봉천동 1693-15,0.6,126.94,37.4776,cctv
704,473,서울 관악구 봉천동 1537-3,0.61,126.9398,37.4777,cctv
705,474,서울 관악구 신림동 1564-15,0.63,126.941,37.4765,cctv
706,475,서울 관악구 신림동 1564-15,0.62,126.9411,37.4765,cctv
707,476,서울 관악구 봉천동 1730-1,0.61,126.941,37.4767,cctv
708,477,서울 관악구 신림동 1564-76,0.66,126.9412,37.4761,cctv
709,478,서울 관악구 신림동 1564-76,0.64,126.9413,37.4762,cctv
710,479,서울 관악구 신림동 98-397,0.64,126.9419,37.4759,cctv
711,480,서울 관악구 신림동 1564-76,0.68,126.9409,37.476,cctv
712,481,서울 관악구 신림동 98-393,0.63,126.9419,37.476,cctv
713,482,서울 관악구 봉천동 1732-9,0.63,126.942,37.476,cctv
714,483,서울 관악구 봉천동 850-3,0.64,126.9425,37.4757,cctv
715,484,서울 관악구 신림동 98-400,0.65,126.9423,37.4757,cctv
716,485,서울 관악구 봉천동 1732-9,0.63,126.9425,37.4758,cctv
717,486,서울 관악구 봉천동 850-3,0.64,126.9425,37.4757,cctv
718,487,서울 관악구 봉천동 1693-41,0.78,126.9538,37.4796,cctv
719,488,서울 관악구 봉천동 1693-41,0.77,126.9537,37.4796,cctv
720,489,서울 관악구 봉천동 1693-41,0.77,126.9537,37.4797,cctv
721,490,서울 관악구 봉천동 955-21,0.94,126.9373,37.4867,cctv
722,491,서울 관악구 봉천동 955-59,0.93,126.9373,37.4866,cctv
723,492,서울 관악구 봉천동 955-59,0.93,126.9373,37.4866,cctv
724,493,서울 관악구 신림동 1564-76,0.73,126.9391,37.4766,cctv
725,494,서울 관악구 신림동 94-72,0.75,126.939,37.4765,cctv
726,495,서울 관악구 신림동 95-132,0.74,126.9391,37.4765,cctv
727,496,서울 관악구 신림동 95-132,0.74,126.939,37.4766,cctv
728,497,서울 관악구 신림동 408-180,0.93,126.9365,37.4763,cctv
729,498,서울 관악구 신림동 408-35,0.93,126.9364,37.4764,cctv
730,499,서울 관악구 신림동 408-35,0.93,126.9364,37.4765,cctv
731,500,서울 관악구 봉천동 975-3,0.54,126.9508,37.483,cctv
732,501,서울 관악구 봉천동 975-3,0.54,126.9508,37.483,cctv
733,502,서울 관악구 봉천동 975-3,0.53,126.9507,37.483,cctv
734,503,서울 관악구 봉천동 975-3,0.54,126.9508,37.483,cctv
735,504,서울 관악구 봉천동 975-3,0.54,126.9508,37.4831,cctv
736,505,서울 관악구 봉천동 56-131,0.69,126.9524,37.4834,cctv
737,506,서울 관악구 봉천동 56-131,0.69,126.9525,37.4834,cctv
738,507,서울 관악구 봉천동 56-38,0.7,126.9525,37.4835,cctv
739,508,서울 관악구 봉천동 56-131,0.69,126.9525,37.4834,cctv
740,509,서울 관악구 봉천동 981-5,0.05,126.9448,37.4814,cctv
741,510,서울 관악구 봉천동 981-5,0.06,126.9448,37.4815,cctv
742,511,서울 관악구 봉천동 981-5,0.04,126.9449,37.4814,cctv
743,512,서울 관악구 봉천동 981-5,0.04,126.9448,37.4813,cctv
744,513,서울 관악구 봉천동 981-5,0.06,126.9447,37.4814,cctv
745,514,서울 관악구 봉천동 1529-69,0.46,126.9406,37.4791,cctv
746,515,서울 관악구 봉천동 1693-5,0.46,126.9405,37.4792,cctv
747,516,서울 관악구 봉천동 1529-69,0.46,126.9406,37.4791,cctv
748,517,서울 관악구 봉천동 1693-13,0.58,126.9397,37.4782,cctv
749,518,서울 관악구 봉천동 1693-13,0.59,126.9396,37.4781,cctv
750,519,서울 관악구 신림동 94-254,0.61,126.9394,37.4781,cctv
751,520,서울 관악구 봉천동 1693-13,0.6,126.9395,37.4782,cctv
752,521,서울 관악구 봉천동 1693-18,0.22,126.9459,37.4792,cctv
753,522,서울 관악구 봉천동 1693-14,0.21,126.9459,37.4793,cctv
754,523,서울 관악구 봉천동 1693-14,0.2,126.9457,37.4793,cctv
755,524,서울 관악구 봉천동 1693-14,0.21,126.946,37.4793,cctv
756,525,서울 관악구 봉천동 1693-14,0.2,126.9459,37.4794,cctv
757,526,서울 관악구 봉천동 635-247,0.88,126.9428,37.4888,cctv
758,527,서울 관악구 봉천동 635-247,0.88,126.9428,37.4888,cctv
759,528,서울 관악구 봉천동 635-247,0.88,126.9428,37.4888,cctv
760,529,서울 관악구 봉천동 635-276,0.87,126.9429,37.4887,cctv
761,530,서울 관악구 봉천동 635-383,0.87,126.9428,37.4887,cctv
762,531,서울 관악구 봉천동 900-54,0.46,126.9446,37.4852,cctv
763,532,서울 관악구 봉천동 900-57,0.46,126.9447,37.4852,cctv
764,533,서울 관악구 봉천동 900-54,0.45,126.9446,37.4851,cctv
765,534,서울 관악구 봉천동 900-77,0.45,126.9445,37.4851,cctv
766,535,서울 관악구 봉천동 34-36,0.95,126.9547,37.485,cctv
767,536,서울 관악구 봉천동 34-36,0.95,126.9547,37.485,cctv
768,537,서울 관악구 봉천동 34-36,0.95,126.9547,37.485,cctv
769,538,서울 관악구 봉천동 34-49,0.95,126.9548,37.4849,cctv
770,539,서울 관악구 봉천동 791-1,0.95,126.9548,37.485,cctv
771,540,서울 관악구 봉천동 1708-2,0.45,126.9457,37.4851,cctv
772,541,서울 관악구 봉천동 1708-2,0.45,126.9458,37.4851,cctv
773,542,서울 관악구 봉천동 975-11,0.45,126.9456,37.4851,cctv
774,543,서울 관악구 봉천동 900-18,0.44,126.9457,37.485,cctv
775,544,서울 관악구 봉천동 1587-29,0.53,126.9491,37.4774,cctv
776,545,서울 관악구 봉천동 1587-29,0.53,126.9491,37.4774,cctv
777,546,서울 관악구 봉천동 1587-29,0.53,126.9491,37.4774,cctv
778,547,서울 관악구 봉천동 1529-70,0.43,126.9407,37.4795,cctv
779,548,서울 관악구 봉천동 1529-70,0.43,126.9407,37.4795,cctv
780,549,서울 관악구 봉천동 1529-45,0.43,126.9408,37.4795,cctv
781,550,서울 관악구 봉천동 1602-26,0.82,126.9544,37.4798,cctv
782,551,서울 관악구 봉천동 1602-26,0.82,126.9544,37.4798,cctv
783,552,서울 관악구 봉천동 1602-21,0.82,126.9543,37.4798,cctv
784,553,서울 관악구 봉천동 1602-20,0.82,126.9544,37.4799,cctv
785,554,서울 관악구 봉천동 1602-16,0.8,126.9542,37.48,cctv
786,555,서울 관악구 봉천동 1519-4,0.6,126.9509,37.484,cctv
787,556,서울 관악구 봉천동 982-1,0.66,126.9453,37.487,cctv
788,557,서울 관악구 봉천동 1595-14,0.98,126.9535,37.4752,cctv
789,558,서울 관악구 봉천동 1607-7,0.99,126.9537,37.4752,cctv
790,559,서울 관악구 봉천동 1693-41,0.97,126.9536,37.4754,cctv
791,560,서울 관악구 봉천동 1693-41,0.98,126.9536,37.4753,cctv
792,561,서울 관악구 봉천동 975-6,0.41,126.9493,37.4828,cctv
793,562,서울 관악구 봉천동 885-33,0.42,126.9493,37.4829,cctv
794,563,서울 관악구 봉천동 885-33,0.41,126.9492,37.4829,cctv
795,564,서울 관악구 봉천동 885-21,0.42,126.9493,37.483,cctv
796,565,서울 관악구 봉천동 873-14,0.42,126.9494,37.4829,cctv
797,566,서울 관악구 봉천동 975-18,0.32,126.9437,37.4837,cctv
798,567,서울 관악구 봉천동 975-18,0.32,126.9438,37.4837,cctv
799,568,서울 관악구 봉천동 1708,0.33,126.9437,37.4838,cctv
800,569,서울 관악구 봉천동 975-18,0.32,126.9436,37.4837,cctv
801,570,서울 관악구 봉천동 975-18,0.31,126.9437,37.4836,cctv
802,571,서울 관악구 봉천동 1718-13,0.93,126.944,37.4894,cctv
803,572,서울 관악구 봉천동 635-383,0.93,126.9439,37.4894,cctv
804,573,서울 관악구 봉천동 산 103-55,0.92,126.944,37.4893,cctv
805,574,서울 관악구 봉천동 1718-13,0.94,126.944,37.4895,cctv
806,575,서울 관악구 봉천동 1693-2,0.47,126.9399,37.4818,cctv
807,576,서울 관악구 봉천동 1693-2,0.47,126.9399,37.4818,cctv
808,577,서울 관악구 봉천동 1693-2,0.48,126.9398,37.4817,cctv
809,578,서울 관악구 봉천동 1525-1,0.47,126.9399,37.4817,cctv
810,579,서울 관악구 봉천동 1693-2,0.48,126.9398,37.4818,cctv
811,580,서울 관악구 신림동 92-403,0.82,126.9365,37.4784,cctv
812,581,서울 관악구 신림동 92-211,0.82,126.9366,37.4783,cctv
813,582,서울 관악구 신림동 92-402,0.83,126.9364,37.4784,cctv
814,583,서울 관악구 봉천동 981-3,0.35,126.9492,37.481,cctv
815,584,서울 관악구 봉천동 981-3,0.34,126.949,37.481,cctv
816,585,서울 관악구 봉천동 981-3,0.34,126.949,37.4809,cctv
817,586,서울 관악구 봉천동 981-3,0.33,126.9489,37.481,cctv
818,587,서울 관악구 봉천동 875-6,0.34,126.9491,37.4811,cctv
819,588,서울 관악구 신림동 95-92,0.67,126.9399,37.4768,cctv
820,589,서울 관악구 신림동 95-92,0.67,126.94,37.4767,cctv
821,590,서울 관악구 신림동 95-56,0.66,126.94,37.4768,cctv
822,591,서울 관악구 신림동 95-66,0.67,126.9398,37.4768,cctv
823,592,서울 관악구 봉천동 981-1,0.46,126.9503,37.4804,cctv
824,593,서울 관악구 봉천동 868-16,0.47,126.9505,37.4804,cctv
825,594,서울 관악구 봉천동 978-12,0.81,126.9373,37.4848,cctv
826,595,서울 관악구 봉천동 949-14,0.81,126.9374,37.4849,cctv
827,596,서울 관악구 봉천동 978-12,0.81,126.9373,37.4848,cctv
828,597,서울 관악구 봉천동 958-11,0.82,126.9372,37.4849,cctv
829,598,서울 관악구 봉천동 949-16,0.8,126.9374,37.4848,cctv
830,599,서울 관악구 봉천동 41-289,0.83,126.9531,37.4852,cctv
831,600,서울 관악구 봉천동 41-330,0.85,126.9533,37.4852,cctv
832,601,서울 관악구 봉천동 41-604,0.83,126.9531,37.4851,cctv
833,602,서울 관악구 봉천동 981-1,0.47,126.9505,37.4809,cctv
834,603,서울 관악구 봉천동 981-1,0.47,126.9505,37.481,cctv
835,604,서울 관악구 봉천동 981-1,0.46,126.9504,37.4807,cctv
836,605,서울 관악구 봉천동 981-1,0.48,126.9506,37.4808,cctv
837,606,서울 관악구 봉천동 875-2,0.45,126.9503,37.4809,cctv
838,607,서울 관악구 신림동 102-97,0.92,126.9405,37.4737,cctv
839,608,서울 관악구 신림동 102-97,0.92,126.9405,37.4737,cctv
840,609,서울 관악구 신림동 102-70,0.91,126.9404,37.4738,cctv
841,610,서울 관악구 신림동 산 2-20,0.93,126.9405,37.4736,cctv
842,611,서울 관악구 봉천동 975-21,0.55,126.9407,37.4845,cctv
843,612,서울 관악구 봉천동 934-15,0.56,126.9407,37.4846,cctv
844,613,서울 관악구 봉천동 975-21,0.54,126.9408,37.4845,cctv
845,614,서울 관악구 봉천동 975-21,0.55,126.9407,37.4845,cctv
846,615,서울 관악구 봉천동 934-23,0.56,126.9406,37.4846,cctv
847,616,서울 관악구 봉천동 1529-7,0.42,126.9405,37.4804,cctv
848,617,서울 관악구 봉천동 1693-5,0.43,126.9404,37.4804,cctv
849,618,서울 관악구 봉천동 1693-5,0.41,126.9406,37.4803,cctv
850,619,서울 관악구 봉천동 1693-5,0.43,126.9404,37.4804,cctv
851,620,서울 관악구 신림동 98-51,0.82,126.9427,37.474,cctv
852,621,서울 관악구 봉천동 975-20,0.74,126.9393,37.4858,cctv
853,622,서울 관악구 봉천동 981-1,0.47,126.9504,37.4803,cctv
854,623,서울 관악구 봉천동 1712-16,0.93,126.9494,37.4887,cctv
855,624,서울 관악구 봉천동 1712-16,0.93,126.9493,37.4888,cctv
856,625,서울 관악구 봉천동 470-171,0.92,126.9494,37.4886,cctv
857,626,서울 관악구 봉천동 1712-16,0.92,126.9496,37.4886,cctv
858,627,서울 관악구 봉천동 49-34,0.68,126.9517,37.4844,cctv
859,628,서울 관악구 봉천동 50-116,0.69,126.9518,37.4844,cctv
860,629,서울 관악구 봉천동 49-34,0.69,126.9519,37.4843,cctv
861,630,서울 관악구 봉천동 50-111,0.7,126.9519,37.4844,cctv
862,631,서울 관악구 봉천동 1586-22,0.49,126.9483,37.4774,cctv
863,632,서울 관악구 봉천동 1732,0.4,126.9417,37.4788,cctv
864,633,서울 관악구 봉천동 1735-1,0.41,126.9417,37.4787,cctv
865,634,서울 관악구 봉천동 1732,0.39,126.9418,37.4788,cctv
866,635,서울 관악구 봉천동 1539-10,0.39,126.9417,37.4789,cctv
867,636,서울 관악구 신림동 1511,0.75,126.9372,37.4834,cctv
868,637,서울 관악구 봉천동 1693-2,0.58,126.9388,37.4799,cctv
869,638,서울 관악구 봉천동 1531-38,0.59,126.9387,37.4797,cctv
870,639,서울 관악구 봉천동 1531-39,0.55,126.939,37.481,cctv
871,640,서울 관악구 봉천동 978-12,0.73,126.9381,37.4844,cctv
872,641,서울 관악구 봉천동 949-3,0.73,126.9381,37.4845,cctv
873,642,서울 관악구 봉천동 983-1,0.66,126.9419,37.4864,cctv
874,643,서울 관악구 봉천동 1732,0.34,126.9423,37.4791,cctv
875,644,서울 관악구 봉천동 1693-79,0.32,126.9424,37.4792,cctv
876,645,서울 관악구 봉천동 979-4,0.36,126.9492,37.4818,cctv
877,646,서울 관악구 봉천동 1732,0.31,126.9427,37.4791,cctv
878,647,서울 관악구 봉천동 1732,0.33,126.9424,37.4791,cctv
879,648,서울 관악구 봉천동 979-4,0.35,126.949,37.4818,cctv
880,649,서울 관악구 봉천동 978-6,0.36,126.9492,37.4819,cctv
881,650,서울 관악구 봉천동 979-4,0.37,126.9493,37.4818,cctv
882,651,서울 관악구 봉천동 874-4,0.47,126.9505,37.4817,cctv
883,652,서울 관악구 봉천동 978-4,0.48,126.9506,37.4817,cctv
884,653,서울 관악구 봉천동 870-12,0.49,126.9507,37.4817,cctv
885,654,서울 관악구 봉천동 979-2,0.46,126.9504,37.4817,cctv
886,655,서울 관악구 봉천동 1693-18,0.25,126.9458,37.4789,cctv
887,656,서울 관악구 봉천동 1693-18,0.26,126.9458,37.4788,cctv
888,657,서울 관악구 봉천동 978-7,0.19,126.945,37.4828,cctv
889,658,서울 관악구 봉천동 976-5,0.19,126.9452,37.4828,cctv
890,659,서울 관악구 봉천동 978-7,0.19,126.9449,37.4828,cctv
891,660,서울 관악구 봉천동 978-7,0.17,126.945,37.4826,cctv
892,661,서울 관악구 봉천동 978-7,0.18,126.945,37.4827,cctv
893,662,서울 관악구 봉천동 978-2,0.45,126.9501,37.4823,cctv
894,663,서울 관악구 봉천동 978-5,0.44,126.9499,37.4823,cctv
895,664,서울 관악구 봉천동 976-3,0.46,126.9501,37.4824,cctv
896,665,서울 관악구 봉천동 976-3,0.47,126.9503,37.4823,cctv
897,666,서울 관악구 봉천동 874-22,0.45,126.9501,37.4822,cctv
898,667,서울 관악구 봉천동 981-2,0.59,126.9515,37.4794,cctv
899,668,서울 관악구 봉천동 981-2,0.59,126.9515,37.4794,cctv
900,669,서울 관악구 봉천동 981-2,0.59,126.9515,37.4792,cctv
901,670,서울 관악구 봉천동 866-6,0.58,126.9514,37.4794,cctv
902,671,서울 관악구 봉천동 981-2,0.61,126.9517,37.4793,cctv
903,672,서울 관악구 봉천동 981-1,0.53,126.9511,37.4803,cctv
904,673,서울 관악구 봉천동 981-1,0.52,126.951,37.4803,cctv
905,674,서울 관악구 봉천동 903-22,0.59,126.9427,37.486,cctv
906,675,서울 관악구 봉천동 903-21,0.58,126.9427,37.4859,cctv
907,676,서울 관악구 봉천동 903-14,0.57,126.9428,37.4858,cctv
908,677,서울 관악구 봉천동 903-10,0.58,126.9428,37.4859,cctv
909,678,서울 관악구 봉천동 943-26,0.69,126.939,37.4849,cctv
910,679,서울 관악구 신림동 98-415,0.82,126.9396,37.4752,cctv
911,680,서울 관악구 신림동 98-415,0.83,126.9394,37.4752,cctv
912,681,서울 관악구 봉천동 50-79,0.76,126.9519,37.4854,cctv
913,682,서울 관악구 신림동 98-333,0.8,126.9397,37.4753,cctv
914,683,서울 관악구 신림동 98-29,0.83,126.9395,37.4751,cctv
915,684,서울 관악구 신림동 산 170-142,0.91,126.935,37.4825,cctv
916,685,서울 관악구 신림동 10-471,0.92,126.9349,37.4824,cctv
917,686,서울 관악구 신림동 1741,0.92,126.935,37.4826,cctv
918,687,서울 관악구 봉천동 1693-3,0.34,126.9416,37.48,cctv
919,688,서울 관악구 봉천동 1693-75,0.39,126.9463,37.4777,cctv
920,689,서울 관악구 봉천동 1693-75,0.41,126.9469,37.4776,cctv
921,690,서울 관악구 신림동 103-27,0.99,126.9416,37.4726,cctv
922,691,서울 관악구 신림동 103-27,0.98,126.9418,37.4727,cctv
923,692,서울 관악구 신림동 103-27,0.98,126.9416,37.4727,cctv
924,693,서울 관악구 봉천동 1578-41,0.45,126.9466,37.4772,cctv
925,694,서울 관악구 봉천동 914-4,0.06,126.9458,37.4809,cctv
926,695,서울 관악구 봉천동 635-383,0.85,126.9417,37.4882,cctv
927,696,서울 관악구 봉천동 635-364,0.8,126.9419,37.4878,cctv
928,697,서울 관악구 봉천동 635-375,0.78,126.9423,37.4877,cctv
929,698,서울 관악구 봉천동 635-383,0.86,126.9417,37.4883,cctv
930,699,서울 관악구 봉천동 983-1,0.68,126.9418,37.4866,cctv
931,700,서울 관악구 봉천동 939-4,0.76,126.9404,37.4868,cctv
932,701,서울 관악구 봉천동 634-41,0.79,126.9408,37.4873,cctv
933,702,서울 관악구 봉천동 산 175-46,0.77,126.9494,37.475,cctv
934,703,서울 관악구 봉천동 산 175-36,0.88,126.9495,37.4739,cctv
935,704,서울 관악구 봉천동 산 175-36,0.88,126.9493,37.4739,cctv
936,705,서울 관악구 봉천동 산 175-36,0.83,126.9497,37.4745,cctv
937,706,서울 관악구 봉천동 산 175-35,0.81,126.9494,37.4746,cctv
938,707,서울 관악구 봉천동 산 175-35,0.81,126.9498,37.4748,cctv
939,708,서울 관악구 봉천동 산 175-35,0.79,126.9495,37.4748,cctv
940,709,서울 관악구 봉천동 산 175-36,0.85,126.9496,37.4743,cctv
941,710,서울 관악구 봉천동 산 175-35,0.8,126.9495,37.4747,cctv
942,711,서울 관악구 봉천동 산 175-48,0.88,126.9497,37.474,cctv
943,712,서울 관악구 봉천동 산 175-48,0.85,126.95,37.4744,cctv
944,713,서울 관악구 신림동 산 170-130,0.91,126.9349,37.4815,cctv
945,714,서울 관악구 신림동 산 170-132,0.94,126.9346,37.4816,cctv
946,715,서울 관악구 신림동 산 170-133,0.95,126.9345,37.4815,cctv
947,716,서울 관악구 신림동 산 170-130,0.92,126.9348,37.4814,cctv
948,717,서울 관악구 신림동 산 170-132,0.93,126.9347,37.4816,cctv
949,718,서울 관악구 신림동 산 170-130,0.93,126.9347,37.4815,cctv
950,719,서울 관악구 신림동 산 170-137,0.9,126.935,37.4814,cctv
951,720,서울 관악구 신림동 산 170-130,0.91,126.9349,37.4815,cctv
952,721,서울 관악구 신림동 산 170-137,0.9,126.935,37.4815,cctv
953,722,서울 관악구 신림동 산 170-144,0.9,126.935,37.4816,cctv
954,723,서울 관악구 신림동 산 170-135,0.93,126.9347,37.4817,cctv
955,724,서울 관악구 봉천동 30-3,0.96,126.9554,37.484,cctv
956,725,서울 관악구 봉천동 787-1,0.94,126.9552,37.4839,cctv
957,726,서울 관악구 봉천동 30-3,0.96,126.9554,37.484,cctv
958,727,서울 관악구 봉천동 862-1,0.61,126.9521,37.481,cctv
959,728,서울 관악구 봉천동 1519-4,0.68,126.9521,37.4837,cctv
960,729,서울 관악구 봉천동 1519-4,0.66,126.952,37.4836,cctv
961,730,서울 관악구 봉천동 51-2,0.67,126.9521,37.4836,cctv
962,731,서울 관악구 봉천동 1519-3,0.65,126.9519,37.4836,cctv
963,732,서울 관악구 봉천동 56-130,0.66,126.952,37.4835,cctv
964,733,서울 관악구 봉천동 1708-13,0.47,126.9441,37.4852,cctv
965,734,서울 관악구 봉천동 1708-9,0.48,126.9441,37.4853,cctv
966,735,서울 관악구 봉천동 1708,0.48,126.9442,37.4853,cctv
967,736,서울 관악구 봉천동 1708-13,0.46,126.9441,37.4851,cctv
968,737,서울 관악구 봉천동 1693-1,0.6,126.9385,37.4818,cctv
969,738,서울 관악구 봉천동 1524-5,0.61,126.9384,37.4819,cctv
970,739,서울 관악구 봉천동 1524-44,0.59,126.9386,37.4819,cctv
971,740,서울 관악구 봉천동 1693-1,0.6,126.9385,37.4817,cctv
972,741,서울 관악구 봉천동 1524-16,0.58,126.9387,37.4818,cctv
973,742,서울 관악구 봉천동 738-74,0.76,126.9491,37.4872,cctv
974,743,서울 관악구 봉천동 466,0.76,126.949,37.4872,cctv
975,744,서울 관악구 봉천동 738-74,0.75,126.9491,37.4871,cctv
976,745,서울 관악구 봉천동 738-74,0.76,126.9491,37.4872,cctv
977,746,서울 관악구 봉천동 886-22,0.41,126.9485,37.4837,cctv
978,747,서울 관악구 봉천동 886-23,0.42,126.9485,37.4838,cctv
979,748,서울 관악구 봉천동 886-79,0.42,126.9486,37.4837,cctv
980,749,서울 관악구 봉천동 886-47,0.43,126.9486,37.4838,cctv
981,750,서울 관악구 봉천동 1693-1,0.74,126.937,37.4825,cctv
982,751,서울 관악구 봉천동 1693-1,0.74,126.937,37.4825,cctv
983,752,서울 관악구 봉천동 1693-1,0.74,126.937,37.4825,cctv
984,753,서울 관악구 봉천동 1693-1,0.74,126.937,37.4825,cctv
985,754,서울 관악구 봉천동 1693-23,0.3,126.9473,37.4789,cctv
986,755,서울 관악구 봉천동 1693-23,0.3,126.9473,37.4789,cctv
987,756,서울 관악구 봉천동 1693-23,0.31,126.9473,37.4788,cctv
988,757,서울 관악구 봉천동 1574-1,0.31,126.9474,37.4789,cctv
989,758,서울 관악구 봉천동 1693-22,0.48,126.9455,37.4768,cctv
990,759,서울 관악구 봉천동 1579-5,0.48,126.9456,37.4768,cctv
991,760,서울 관악구 봉천동 1693-22,0.46,126.9455,37.4769,cctv
992,761,서울 관악구 봉천동 1693-22,0.48,126.9453,37.4768,cctv
993,762,서울 관악구 신림동 98-127,0.76,126.943,37.4745,cctv
994,763,서울 관악구 신림동 98-110,0.75,126.9429,37.4746,cctv
995,764,서울 관악구 신림동 98-269,0.76,126.9429,37.4745,cctv
996,765,서울 관악구 신림동 98-51,0.75,126.943,37.4746,cctv
997,766,서울 관악구 봉천동 738-154,0.84,126.9538,37.4843,cctv
998,767,서울 관악구 봉천동 47-5,0.84,126.9538,37.4844,cctv
999,768,서울 관악구 봉천동 860-55,0.67,126.9523,37.4832,cctv
1000,769,서울 관악구 봉천동 860-55,0.68,126.9524,37.4832,cctv
1001,770,서울 관악구 봉천동 860-55,0.68,126.9524,37.4832,cctv
1002,771,서울 관악구 봉천동 50-3,0.74,126.9514,37.4855,cctv
1003,772,서울 관악구 봉천동 50-3,0.74,126.9513,37.4856,cctv
1004,773,서울 관악구 봉천동 50-33,0.74,126.9514,37.4856,cctv
1005,774,서울 관악구 봉천동 1570-1,0.67,126.9516,37.4778,cctv
1006,775,서울 관악구 봉천동 1570-1,0.66,126.9515,37.4778,cctv
1007,776,서울 관악구 봉천동 981-1,0.46,126.9504,37.4805,cctv
1008,777,서울 관악구 봉천동 464-7,0.69,126.9481,37.4868,cctv
1009,778,서울 관악구 봉천동 1575-29,0.3,126.947,37.4788,cctv
1010,779,서울 관악구 봉천동 1575-28,0.3,126.9472,37.4789,cctv
1011,780,서울 관악구 봉천동 920,0.16,126.9434,37.4809,cctv
1012,781,서울 관악구 봉천동 920,0.15,126.9435,37.4809,cctv
1013,782,서울 관악구 봉천동 920,0.14,126.9436,37.4809,cctv
1014,783,서울 관악구 봉천동 920,0.14,126.9436,37.4809,cctv
1015,784,서울 관악구 봉천동 920,0.13,126.9437,37.4809,cctv
1016,785,서울 관악구 봉천동 920,0.16,126.9434,37.4808,cctv
1017,786,서울 관악구 봉천동 920,0.14,126.9436,37.4808,cctv
1018,787,서울 관악구 봉천동 920,0.15,126.9435,37.4808,cctv
1019,788,서울 관악구 봉천동 920,0.14,126.9436,37.4808,cctv
1020,789,서울 관악구 봉천동 920,0.14,126.9437,37.4808,cctv
1021,790,서울 관악구 봉천동 920,0.16,126.9434,37.4807,cctv
1022,791,서울 관악구 봉천동 920,0.16,126.9435,37.4807,cctv
1023,792,서울 관악구 봉천동 920,0.15,126.9436,37.4807,cctv
1024,793,서울 관악구 봉천동 920,0.15,126.9436,37.4807,cctv
1025,794,서울 관악구 봉천동 920,0.17,126.9434,37.4806,cctv
1026,795,서울 관악구 봉천동 920,0.14,126.9437,37.4807,cctv
1027,796,서울 관악구 봉천동 920,0.16,126.9435,37.4806,cctv
1028,797,서울 관악구 봉천동 920,0.15,126.9436,37.4806,cctv
1029,798,서울 관악구 봉천동 920,0.15,126.9436,37.4806,cctv
1030,799,서울 관악구 봉천동 920,0.14,126.9437,37.4806,cctv
1031,800,서울 관악구 봉천동 920,0.17,126.9434,37.4805,cctv
1032,801,서울 관악구 봉천동 920,0.16,126.9435,37.4805,cctv
1033,802,서울 관악구 봉천동 920,0.15,126.9436,37.4806,cctv
1034,803,서울 관악구 봉천동 920,0.17,126.9434,37.4805,cctv
1035,804,서울 관악구 봉천동 920,0.14,126.9437,37.4806,cctv
1036,805,서울 관악구 봉천동 920,0.14,126.9438,37.4805,cctv
1037,806,서울 관악구 봉천동 920,0.16,126.9435,37.4805,cctv
1038,807,서울 관악구 봉천동 920,0.15,126.9436,37.4805,cctv
1039,808,서울 관악구 봉천동 920,0.15,126.9437,37.4805,cctv
1040,809,서울 관악구 봉천동 920,0.14,126.9438,37.4805,cctv
1041,810,서울 관악구 봉천동 920,0.18,126.9434,37.4804,cctv
1042,811,서울 관악구 봉천동 1531-38,0.59,126.939,37.4792,cctv
1043,812,서울 관악구 봉천동 1531-38,0.6,126.9389,37.479,cctv
1044,813,서울 관악구 봉천동 1531-38,0.58,126.9391,37.4791,cctv
1045,814,서울 관악구 봉천동 1531-38,0.61,126.9388,37.4791,cctv
1046,815,서울 관악구 신림동 103-35,0.96,126.9407,37.4732,cctv
1047,816,서울 관악구 신림동 103-35,0.97,126.9405,37.4732,cctv
1048,817,서울 관악구 봉천동 1693-13,0.3,126.9423,37.4796,cctv
1049,818,서울 관악구 봉천동 1693-13,0.29,126.9424,37.4797,cctv
1050,819,서울 관악구 봉천동 1693-13,0.31,126.9422,37.4796,cctv
1051,820,서울 관악구 신림동 94-33,0.81,126.9375,37.4771,cctv
1052,821,서울 관악구 신림동 808-393,0.83,126.9373,37.4771,cctv
1053,822,서울 관악구 신림동 94-33,0.78,126.9378,37.4772,cctv
1054,823,서울 관악구 신림동 808-393,0.82,126.9372,37.4773,cctv
1055,824,서울 관악구 신림동 808-397,0.84,126.9374,37.4768,cctv
1056,825,서울 관악구 봉천동 975-29,0.56,126.9469,37.4859,cctv
1057,826,서울 관악구 봉천동 975-29,0.55,126.9469,37.4858,cctv
1058,827,서울 관악구 봉천동 982-4,0.87,126.9379,37.4863,cctv
1059,828,서울 관악구 봉천동 982-4,0.85,126.9381,37.4863,cctv
1060,829,서울 관악구 봉천동 982-4,0.88,126.9377,37.4863,cctv
1061,830,서울 관악구 봉천동 975-29,0.54,126.9469,37.4857,cctv
1062,831,서울 관악구 봉천동 502-1,0.67,126.9469,37.4869,cctv
1063,832,서울 관악구 봉천동 502-1,0.66,126.9468,37.4869,cctv
1064,833,서울 관악구 봉천동 502-1,0.68,126.9469,37.487,cctv
